"Date","Price","Open","High","Low","Vol.","Change %"
"31-07-2026","2,101.30","2,119.60","2,119.60","2,091.10","1.76M","-0.31%"
"30-07-2026","2,107.90","2,120.00","2,132.60","2,088.00","2.60M","-0.47%"
"29-07-2026","2,117.80","2,050.50","2,123.00","2,047.00","5.18M","4.70%"
"28-07-2026","2,022.70","2,174.60","2,213.00","2,016.00","9.95M","-6.99%"
"27-07-2026","2,174.60","2,155.00","2,181.30","2,152.40","698.68K","1.38%"
"24-07-2026","2,145.00","2,148.00","2,163.00","2,139.00","1.60M","-0.78%"
"23-07-2026","2,161.80","2,150.00","2,166.00","2,139.90","833.28K","0.33%"
"22-07-2026","2,154.60","2,139.70","2,159.90","2,130.00","819.18K","0.56%"
"21-07-2026","2,142.50","2,139.70","2,147.70","2,127.50","1.03M","0.13%"
"20-07-2026","2,139.70","2,153.80","2,153.80","2,128.40","689.85K","-0.19%"
"17-07-2026","2,143.80","2,100.00","2,154.50","2,092.10","1.06M","2.16%"
"16-07-2026","2,098.40","2,104.90","2,123.00","2,096.00","2.14M","-0.20%"
"15-07-2026","2,102.60","2,121.00","2,128.50","2,091.00","2.03M","-0.83%"
"14-07-2026","2,120.20","2,125.00","2,145.00","2,116.10","2.68M","-0.49%"
"13-07-2026","2,130.60","2,143.00","2,143.00","2,120.00","1.83M","-0.93%"
"10-07-2026","2,150.60","2,151.50","2,178.00","2,145.00","1.67M","0.28%"
"09-07-2026","2,144.50","2,139.00","2,166.80","2,137.10","2.20M","0.41%"
"08-07-2026","2,135.80","2,199.00","2,199.00","2,130.00","1.33M","-3.30%"
"07-07-2026","2,208.80","2,200.00","2,219.40","2,193.70","2.55M","0.31%"
"06-07-2026","2,202.00","2,202.10","2,221.40","2,190.30","2.13M","0.04%"
"03-07-2026","2,201.20","2,224.90","2,239.30","2,190.00","1.54M","-0.43%"
"02-07-2026","2,210.60","2,186.00","2,216.00","2,179.20","2.59M","1.31%"
"01-07-2026","2,182.00","2,133.50","2,190.00","2,120.20","2.50M","3.01%"
"30-06-2026","2,118.20","2,151.00","2,151.30","2,114.20","2.36M","-1.54%"
"29-06-2026","2,151.30","2,172.00","2,189.90","2,143.00","1.42M","-1.05%"
"25-06-2026","2,174.20","2,161.00","2,200.90","2,161.00","1.90M","0.76%"
"24-06-2026","2,157.80","2,160.00","2,166.00","2,140.00","942.27K","-0.11%"
"23-06-2026","2,160.10","2,160.10","2,179.70","2,156.00","710.08K","-1.14%"
"22-06-2026","2,184.90","2,203.70","2,208.20","2,182.50","765.86K","-0.44%"
"19-06-2026","2,194.60","2,209.60","2,210.60","2,179.90","1.51M","-1.08%"
"18-06-2026","2,218.50","2,208.70","2,221.60","2,196.80","1.12M","0.95%"
"17-06-2026","2,197.60","2,201.10","2,224.60","2,183.00","1.51M","-0.10%"
"16-06-2026","2,199.90","2,161.00","2,209.00","2,160.10","1.34M","2.03%"
"15-06-2026","2,156.10","2,200.00","2,211.00","2,150.00","1.44M","-0.59%"
"12-06-2026","2,168.80","2,151.20","2,179.40","2,145.00","1.16M","1.36%"
"11-06-2026","2,139.80","2,164.00","2,165.00","2,135.30","1.18M","-1.37%"
"10-06-2026","2,169.50","2,134.90","2,204.90","2,133.50","2.33M","1.72%"
"09-06-2026","2,132.80","2,119.70","2,138.60","2,110.10","1.46M","1.08%"
"08-06-2026","2,110.10","2,105.30","2,125.00","2,091.50","1.60M","-0.54%"
"05-06-2026","2,121.50","2,086.70","2,127.50","2,077.20","1.82M","2.02%"
"04-06-2026","2,079.40","2,089.00","2,110.90","2,073.50","2.14M","-0.54%"
"03-06-2026","2,090.60","2,092.00","2,099.60","2,072.20","1.54M","-0.15%"
"02-06-2026","2,093.70","2,079.00","2,097.00","2,065.70","2.15M","0.45%"
"01-06-2026","2,084.30","2,158.50","2,167.50","2,080.30","1.47M","-3.21%"
"29-05-2026","2,153.50","2,133.50","2,207.80","2,118.10","17.70M","-2.04%"
"27-05-2026","2,198.40","2,205.10","2,214.60","2,187.00","616.54K","-0.50%"
"26-05-2026","2,209.40","2,199.60","2,220.00","2,190.00","2.30M","0.59%"
"25-05-2026","2,196.50","2,215.00","2,238.10","2,192.90","780.72K","-0.32%"
"22-05-2026","2,203.60","2,180.00","2,224.50","2,175.40","1.38M","1.13%"
"21-05-2026","2,179.00","2,224.00","2,229.00","2,176.00","1.58M","-1.37%"
"20-05-2026","2,209.30","2,224.90","2,226.90","2,201.00","1.07M","-1.06%"
"19-05-2026","2,232.90","2,242.00","2,282.00","2,229.50","1.15M","-0.94%"
"18-05-2026","2,254.20","2,263.10","2,265.00","2,224.70","1.12M","-0.79%"
"15-05-2026","2,272.20","2,248.70","2,298.90","2,246.20","1.04M","1.05%"
"14-05-2026","2,248.70","2,268.00","2,285.90","2,245.00","1.38M","-0.82%"
"13-05-2026","2,267.30","2,265.00","2,295.80","2,250.00","1.31M","0.23%"
"12-05-2026","2,262.00","2,285.30","2,307.00","2,256.00","983.51K","-1.96%"
"11-05-2026","2,307.20","2,277.10","2,317.10","2,259.20","1.90M","0.85%"
"08-05-2026","2,287.70","2,272.20","2,297.30","2,256.00","1.10M","0.68%"
"07-05-2026","2,272.20","2,310.00","2,327.90","2,268.10","1.86M","-1.94%"
"06-05-2026","2,317.10","2,330.00","2,339.40","2,288.30","1.20M","-0.44%"
"05-05-2026","2,327.40","2,301.50","2,335.40","2,288.10","1.74M","0.78%"
"04-05-2026","2,309.30","2,268.80","2,365.80","2,268.80","2.55M","2.59%"
"30-04-2026","2,250.90","2,312.00","2,368.80","2,211.60","4.43M","-2.74%"
"29-04-2026","2,314.40","2,305.00","2,349.70","2,291.00","1.78M","1.09%"
"28-04-2026","2,289.50","2,321.00","2,334.40","2,281.10","1.63M","-1.67%"
"27-04-2026","2,328.30","2,334.90","2,362.80","2,325.00","1.10M","0.04%"
"24-04-2026","2,327.30","2,388.60","2,388.60","2,299.00","1.68M","-1.65%"
"23-04-2026","2,366.40","2,336.00","2,400.00","2,336.00","2.06M","-0.10%"
"22-04-2026","2,368.80","2,310.40","2,408.00","2,310.40","5.56M","2.51%"
"21-04-2026","2,310.70","2,238.70","2,335.70","2,227.20","3.22M","3.55%"
"20-04-2026","2,231.50","2,240.80","2,253.40","2,223.20","1.46M","-0.42%"
"17-04-2026","2,240.80","2,142.00","2,245.00","2,133.00","4.88M","4.75%"
"16-04-2026","2,139.10","2,158.00","2,163.70","2,129.10","1.85M","-0.86%"
"15-04-2026","2,157.60","2,140.90","2,168.00","2,140.90","1.55M","1.43%"
"13-04-2026","2,127.20","2,131.00","2,140.70","2,113.50","1.99M","-1.30%"
"10-04-2026","2,155.30","2,133.20","2,170.00","2,121.40","2.14M","1.04%"
"09-04-2026","2,133.20","2,145.50","2,162.90","2,115.00","2.51M","-0.58%"
"08-04-2026","2,145.60","2,130.00","2,192.80","2,130.00","3.79M","1.66%"
"07-04-2026","2,110.60","2,064.70","2,119.50","2,050.80","2.71M","1.24%"
"06-04-2026","2,084.80","2,065.30","2,092.80","2,041.90","1.66M","0.94%"
"02-04-2026","2,065.30","2,055.00","2,069.90","2,022.50","1.43M","0.03%"
"01-04-2026","2,064.70","2,119.90","2,119.90","2,052.00","2.03M","0.46%"
"30-03-2026","2,055.20","2,064.00","2,082.40","2,046.20","2.48M","-0.93%"
"27-03-2026","2,074.40","2,123.30","2,127.00","2,069.50","2.79M","-2.83%"
"25-03-2026","2,134.80","2,098.00","2,154.70","2,086.00","2.07M","2.39%"
"24-03-2026","2,085.00","2,070.00","2,115.00","2,066.00","1.70M","1.60%"
"23-03-2026","2,052.20","2,062.30","2,097.00","2,033.30","2.60M","-1.46%"
"20-03-2026","2,082.70","2,099.70","2,099.80","2,069.00","2.43M","0.26%"
"19-03-2026","2,077.30","2,112.00","2,133.60","2,070.10","2.10M","-2.72%"
"18-03-2026","2,135.30","2,165.00","2,175.00","2,129.70","2.44M","-1.06%"
"17-03-2026","2,158.20","2,172.80","2,184.80","2,145.50","1.71M","-0.80%"
"16-03-2026","2,175.70","2,169.60","2,186.70","2,154.00","1.98M","0.73%"
"13-03-2026","2,160.00","2,136.00","2,191.90","2,120.30","2.30M","1.08%"
"12-03-2026","2,136.90","2,165.10","2,165.10","2,109.30","1.79M","-1.13%"
"11-03-2026","2,161.40","2,190.20","2,195.00","2,156.00","1.31M","-1.31%"
"10-03-2026","2,190.20","2,224.00","2,224.00","2,175.00","1.08M","-0.20%"
"09-03-2026","2,194.60","2,199.00","2,200.00","2,170.40","1.51M","-1.40%"
"06-03-2026","2,225.70","2,245.10","2,250.00","2,219.50","1.67M","-1.30%"
"05-03-2026","2,255.00","2,275.50","2,277.80","2,228.40","1.75M","-0.28%"
"04-03-2026","2,261.30","2,292.90","2,311.60","2,252.10","2.65M","-2.56%"
"02-03-2026","2,320.60","2,303.00","2,354.00","2,290.20","2.27M","-0.75%"
"27-02-2026","2,338.10","2,369.30","2,378.90","2,330.60","3.05M","-1.90%"
"26-02-2026","2,383.30","2,378.00","2,387.30","2,355.20","1.47M","0.35%"
"25-02-2026","2,374.90","2,368.90","2,380.00","2,349.00","1.16M","0.69%"
"24-02-2026","2,358.60","2,331.10","2,372.00","2,330.30","1.54M","0.56%"
"23-02-2026","2,345.40","2,325.00","2,350.00","2,320.80","1.30M","1.34%"
"20-02-2026","2,314.50","2,285.00","2,331.20","2,278.30","1.72M","1.54%"
"19-02-2026","2,279.30","2,336.00","2,337.40","2,275.60","940.18K","-1.90%"
"18-02-2026","2,323.50","2,312.60","2,328.90","2,306.00","830.79K","0.48%"
"17-02-2026","2,312.30","2,309.30","2,326.00","2,303.40","1.23M","-0.29%"
"16-02-2026","2,319.00","2,308.10","2,327.00","2,288.10","2.04M","0.60%"
"13-02-2026","2,305.20","2,400.00","2,400.00","2,300.30","2.79M","-4.34%"
"12-02-2026","2,409.70","2,475.00","2,479.60","2,350.10","4.66M","-2.16%"
"11-02-2026","2,462.90","2,460.00","2,470.60","2,447.00","1.14M","0.38%"
"10-02-2026","2,453.60","2,435.00","2,458.10","2,430.10","792.53K","0.76%"
"09-02-2026","2,435.00","2,425.00","2,439.00","2,402.00","958.48K","0.45%"
"06-02-2026","2,424.20","2,354.40","2,429.00","2,337.50","1.42M","2.96%"
"05-02-2026","2,354.40","2,362.50","2,423.00","2,351.60","1.96M","-0.70%"
"04-02-2026","2,371.00","2,360.60","2,393.50","2,356.80","1.23M","0.10%"
"03-02-2026","2,368.60","2,390.00","2,399.90","2,343.30","1.55M","0.48%"
"02-02-2026","2,357.30","2,356.10","2,360.00","2,303.00","1.38M","0.28%"
"01-02-2026","2,350.70","2,373.00","2,384.90","2,330.30","780.38K","-0.94%"
"30-01-2026","2,373.00","2,341.00","2,385.00","2,340.00","2.09M","0.87%"
"29-01-2026","2,352.60","2,370.50","2,374.70","2,312.00","1.48M","-1.08%"
"28-01-2026","2,378.40","2,403.10","2,420.20","2,340.60","1.80M","-0.94%"
"27-01-2026","2,400.90","2,412.00","2,421.60","2,380.50","2.06M","-0.36%"
"23-01-2026","2,409.50","2,400.00","2,434.30","2,376.80","1.38M","0.79%"
"22-01-2026","2,390.60","2,368.90","2,402.00","2,365.70","1.75M","0.95%"
"21-01-2026","2,368.00","2,379.10","2,400.50","2,360.00","1.02M","-0.47%"
"20-01-2026","2,379.10","2,423.00","2,439.00","2,368.50","1.46M","-1.44%"
"19-01-2026","2,413.90","2,353.00","2,425.40","2,353.00","1.51M","2.27%"
"16-01-2026","2,360.40","2,370.00","2,372.90","2,348.90","1.37M","0.29%"
"14-01-2026","2,353.50","2,398.90","2,398.90","2,341.00","1.03M","-1.51%"
"13-01-2026","2,389.50","2,415.10","2,422.20","2,365.00","1.52M","-0.69%"
"12-01-2026","2,406.20","2,362.00","2,413.90","2,361.00","1.06M","1.42%"
"09-01-2026","2,372.60","2,382.00","2,386.00","2,361.00","1.19M","-0.59%"
"08-01-2026","2,386.70","2,389.00","2,418.10","2,368.10","1.16M","-0.53%"
"07-01-2026","2,399.40","2,416.00","2,421.90","2,382.00","892.69K","-1.04%"
"06-01-2026","2,424.70","2,398.80","2,428.10","2,367.80","1.58M","1.70%"
"05-01-2026","2,384.10","2,341.50","2,394.00","2,336.40","1.34M","1.54%"
"02-01-2026","2,348.00","2,326.00","2,357.70","2,322.00","973.41K","1.08%"
"01-01-2026","2,323.00","2,322.00","2,326.00","2,300.00","758.87K","0.31%"
"31-12-2025","2,315.90","2,290.00","2,325.50","2,286.80","1.32M","1.12%"
"30-12-2025","2,290.20","2,293.30","2,298.00","2,283.00","1.56M","-0.14%"
"29-12-2025","2,293.30","2,288.90","2,298.70","2,280.00","1.09M","0.35%"
"26-12-2025","2,285.40","2,282.30","2,290.00","2,275.00","533.63K","0.14%"
"24-12-2025","2,282.20","2,302.60","2,305.00","2,278.10","519.38K","-0.89%"
"23-12-2025","2,302.60","2,289.30","2,310.00","2,280.70","1.13M","0.57%"
"22-12-2025","2,289.50","2,280.00","2,295.00","2,280.00","790.77K","0.42%"
"19-12-2025","2,280.00","2,263.70","2,284.80","2,263.70","1.24M","0.64%"
"18-12-2025","2,265.50","2,270.00","2,278.30","2,255.30","1.06M","-0.44%"
"17-12-2025","2,275.60","2,281.20","2,286.20","2,268.30","808.10K","-0.24%"
"16-12-2025","2,281.10","2,293.40","2,302.70","2,276.00","1.26M","-0.54%"
"15-12-2025","2,293.50","2,260.60","2,299.00","2,252.00","1.27M","1.46%"
"12-12-2025","2,260.60","2,306.90","2,309.00","2,244.70","3.20M","-1.95%"
"11-12-2025","2,305.60","2,296.30","2,313.00","2,292.00","1.11M","0.17%"
"10-12-2025","2,301.70","2,306.50","2,316.90","2,295.00","2.86M","-0.21%"
"09-12-2025","2,306.50","2,318.00","2,330.40","2,298.10","1.47M","-0.32%"
"08-12-2025","2,314.00","2,350.10","2,355.10","2,302.00","1.90M","-1.05%"
"05-12-2025","2,338.60","2,422.00","2,422.00","2,286.70","4.01M","-3.44%"
"04-12-2025","2,422.00","2,400.16","2,442.46","2,383.64","2.59M","0.58%"
"03-12-2025","2,408.03","2,437.74","2,444.33","2,363.86","3.54M","-1.20%"
"02-12-2025","2,437.34","2,430.66","2,443.84","2,419.84","2.18M","0.54%"
"01-12-2025","2,424.26","2,426.33","2,447.38","2,418.66","1.92M","-0.09%"
"28-11-2025","2,426.33","2,410.00","2,429.67","2,407.24","973.23K","-1.03%"
"27-11-2025","2,451.70","2,426.10","2,459.70","2,425.00","1.87M","1.09%"
"26-11-2025","2,425.20","2,412.00","2,427.70","2,409.00","1.24M","0.46%"
"25-11-2025","2,414.10","2,422.00","2,424.20","2,406.00","1.24M","-0.42%"
"24-11-2025","2,424.20","2,441.90","2,444.90","2,413.00","4.09M","-0.39%"
"21-11-2025","2,433.70","2,436.20","2,443.20","2,413.00","1.84M","0.22%"
"20-11-2025","2,428.40","2,445.10","2,459.00","2,425.00","1.40M","-0.54%"
"19-11-2025","2,441.60","2,412.00","2,450.70","2,411.00","1.47M","1.56%"
"18-11-2025","2,404.00","2,415.80","2,422.90","2,401.90","1.23M","-0.87%"
"17-11-2025","2,425.00","2,431.40","2,438.40","2,416.00","920.04K","-0.11%"
"14-11-2025","2,427.70","2,405.10","2,430.20","2,392.00","975.97K","0.83%"
"13-11-2025","2,407.60","2,429.00","2,431.00","2,405.00","1.26M","-0.70%"
"12-11-2025","2,424.50","2,430.60","2,434.80","2,416.20","1.68M","-0.12%"
"11-11-2025","2,427.50","2,422.20","2,433.70","2,403.10","1.42M","0.78%"
"10-11-2025","2,408.80","2,405.00","2,429.30","2,404.00","780.56K","-0.22%"
"07-11-2025","2,414.00","2,417.00","2,425.00","2,400.60","817.90K","-0.90%"
"06-11-2025","2,436.00","2,463.90","2,463.90","2,432.60","1.33M","-0.40%"
"04-11-2025","2,445.70","2,460.00","2,463.30","2,441.30","1.25M","-0.58%"
"03-11-2025","2,460.00","2,456.10","2,474.90","2,440.30","1.05M","-0.22%"
"31-10-2025","2,465.50","2,469.00","2,479.50","2,452.90","1.40M","-0.17%"
"30-10-2025","2,469.60","2,491.00","2,497.00","2,454.90","1.20M","-0.74%"
"29-10-2025","2,488.10","2,512.60","2,513.60","2,484.00","1.87M","-0.36%"
"28-10-2025","2,497.10","2,519.00","2,526.00","2,481.90","2.29M","-0.59%"
"27-10-2025","2,511.80","2,516.40","2,525.00","2,506.00","2.13M","-0.18%"
"24-10-2025","2,516.40","2,584.00","2,584.00","2,474.50","3.11M","-3.27%"
"23-10-2025","2,601.60","2,601.00","2,667.20","2,596.10","3.39M","0.38%"
"21-10-2025","2,591.70","2,594.00","2,606.70","2,585.10","82.02K","-0.10%"
"20-10-2025","2,594.40","2,609.00","2,624.70","2,585.60","1.01M","-0.36%"
"17-10-2025","2,603.70","2,565.50","2,615.00","2,560.00","2.05M","1.65%"
"16-10-2025","2,561.50","2,517.80","2,568.50","2,507.10","1.45M","1.69%"
"15-10-2025","2,519.00","2,502.60","2,531.80","2,502.60","881.07K","0.67%"
"14-10-2025","2,502.30","2,493.00","2,509.20","2,482.30","1.46M","0.38%"
"13-10-2025","2,492.80","2,519.20","2,531.60","2,485.40","1.11M","-1.43%"
"10-10-2025","2,528.90","2,510.00","2,534.90","2,506.50","1.02M","0.45%"
"09-10-2025","2,517.60","2,501.00","2,523.00","2,498.30","1.26M","0.70%"
"08-10-2025","2,500.10","2,511.00","2,525.00","2,486.10","1.23M","-0.68%"
"07-10-2025","2,517.20","2,540.00","2,559.40","2,508.30","1.29M","-0.97%"
"06-10-2025","2,541.80","2,535.20","2,549.60","2,520.20","818.92K","-0.12%"
"03-10-2025","2,544.90","2,536.20","2,548.60","2,508.30","1.24M","0.34%"
"01-10-2025","2,536.20","2,515.40","2,550.00","2,497.90","1.48M","0.87%"
"30-09-2025","2,514.40","2,497.90","2,526.30","2,491.60","1.68M","0.66%"
"29-09-2025","2,497.90","2,495.00","2,517.40","2,443.00","2.40M","-0.55%"
"26-09-2025","2,511.80","2,535.00","2,545.40","2,499.40","885.61K","-1.04%"
"25-09-2025","2,538.30","2,546.00","2,567.50","2,531.80","1.62M","-0.44%"
"24-09-2025","2,549.50","2,522.20","2,576.00","2,510.00","1.88M","1.08%"
"23-09-2025","2,522.20","2,568.90","2,575.30","2,518.20","1.43M","-1.94%"
"22-09-2025","2,572.20","2,569.00","2,587.20","2,560.20","1.17M","0.49%"
"19-09-2025","2,559.60","2,600.00","2,604.70","2,554.80","2.21M","-1.05%"
"18-09-2025","2,586.80","2,570.90","2,609.90","2,570.90","1.55M","0.67%"
"17-09-2025","2,569.70","2,587.00","2,591.10","2,566.50","970.25K","-0.43%"
"16-09-2025","2,580.90","2,588.20","2,590.00","2,572.60","1.04M","0.00%"
"15-09-2025","2,581.00","2,580.50","2,593.40","2,568.40","752.75K","0.02%"
"12-09-2025","2,580.50","2,625.00","2,628.90","2,569.00","1.37M","-1.58%"
"11-09-2025","2,622.00","2,643.80","2,657.70","2,614.00","1.21M","-0.81%"
"10-09-2025","2,643.50","2,642.00","2,652.90","2,619.00","1.03M","0.06%"
"09-09-2025","2,642.00","2,637.00","2,646.20","2,611.30","1.61M","0.69%"
"08-09-2025","2,623.90","2,630.00","2,644.60","2,618.80","903.41K","-0.36%"
"05-09-2025","2,633.40","2,667.60","2,672.90","2,623.80","944.88K","-1.25%"
"04-09-2025","2,666.60","2,750.00","2,750.00","2,655.50","2.49M","0.07%"
"03-09-2025","2,664.70","2,681.00","2,686.90","2,658.30","1.01M","-0.46%"
"02-09-2025","2,677.00","2,649.00","2,692.40","2,645.10","1.53M","1.04%"
"01-09-2025","2,649.50","2,659.80","2,673.30","2,639.30","1.10M","-0.39%"
"29-08-2025","2,659.80","2,664.80","2,723.00","2,641.40","1.97M","0.20%"
"28-08-2025","2,654.40","2,748.00","2,748.00","2,646.80","3.20M","-1.42%"
"26-08-2025","2,692.60","2,624.60","2,705.00","2,624.60","4.35M","2.32%"
"25-08-2025","2,631.60","2,643.00","2,643.00","2,615.20","667.60K","0.06%"
"22-08-2025","2,629.90","2,647.00","2,658.50","2,619.00","1.22M","-0.68%"
"21-08-2025","2,648.00","2,667.10","2,667.10","2,627.30","2.24M","-0.82%"
"20-08-2025","2,669.80","2,599.00","2,680.00","2,588.50","3.16M","2.50%"
"19-08-2025","2,604.80","2,572.20","2,615.00","2,558.40","1.40M","1.43%"
"18-08-2025","2,568.10","2,539.00","2,597.00","2,521.30","3.09M","3.53%"
"14-08-2025","2,480.60","2,498.90","2,509.00","2,473.20","1.10M","-0.58%"
"13-08-2025","2,495.10","2,485.00","2,501.50","2,473.40","969.80K","0.45%"
"12-08-2025","2,483.80","2,518.00","2,536.60","2,480.10","1.41M","-1.37%"
"11-08-2025","2,518.40","2,490.10","2,524.50","2,478.50","992.44K","0.79%"
"08-08-2025","2,498.60","2,516.00","2,529.90","2,486.60","839.79K","-0.75%"
"07-08-2025","2,517.50","2,535.70","2,544.00","2,495.00","847.15K","-0.71%"
"06-08-2025","2,535.60","2,538.70","2,563.10","2,526.60","885.49K","0.04%"
"05-08-2025","2,534.70","2,537.50","2,553.00","2,517.30","756.36K","-0.35%"
"04-08-2025","2,543.70","2,547.00","2,583.20","2,535.10","1.29M","-0.39%"
"01-08-2025","2,553.70","2,550.00","2,727.50","2,536.90","4.26M","1.29%"
"31-07-2025","2,521.20","2,420.10","2,549.00","2,420.10","5.51M","3.44%"
"30-07-2025","2,437.40","2,442.00","2,452.90","2,398.50","1.22M","-0.66%"
"29-07-2025","2,453.60","2,444.80","2,457.50","2,429.70","732.28K","0.49%"
"28-07-2025","2,441.60","2,415.40","2,448.30","2,412.30","988.00K","1.08%"
"25-07-2025","2,415.40","2,426.10","2,428.60","2,405.40","769.39K","-0.92%"
"24-07-2025","2,437.80","2,455.90","2,466.00","2,421.00","693.98K","-0.51%"
"23-07-2025","2,450.40","2,481.00","2,487.00","2,442.00","1.32M","-1.18%"
"22-07-2025","2,479.70","2,470.00","2,485.00","2,452.60","861.63K","0.60%"
"21-07-2025","2,464.90","2,490.90","2,493.60","2,455.40","1.17M","-0.99%"
"18-07-2025","2,489.60","2,514.90","2,514.90","2,481.50","771.11K","-0.80%"
"17-07-2025","2,509.80","2,513.00","2,525.40","2,506.20","807.47K","-0.31%"
"16-07-2025","2,517.60","2,526.30","2,532.90","2,507.50","1.28M","-0.37%"
"15-07-2025","2,526.90","2,520.70","2,529.90","2,510.00","1.70M","0.41%"
"14-07-2025","2,516.60","2,500.00","2,532.50","2,490.00","2.43M","-0.12%"
"11-07-2025","2,519.60","2,500.00","2,530.00","2,461.00","7.24M","4.62%"
