Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,502.65,504.0,499.05,503.05,1350000.0,,,,,,,
2015-01-02,503.2,516.9,501.7,514.3,3850000.0,,,,,,,
2015-01-05,516.9,520.4,515.1,517.55,2560000.0,,,,,,,
2015-01-06,513.55,513.55,496.75,499.05,5280000.0,,,,,,,
2015-01-07,498.8,505.35,494.5,498.65,4250000.0,506.52,,,,,,
2015-01-08,506.0,507.0,494.65,501.95,5640000.0,506.3,,,,,,
2015-01-09,504.9,505.9,487.0,494.95,5080000.0,502.43,,,,,,
2015-01-12,495.0,503.8,492.15,501.55,2290000.0,499.23,,,,,,
2015-01-13,504.0,511.7,500.3,504.5,4070000.000000001,500.32,,,,,,
2015-01-14,504.5,505.75,494.2,499.6,2970000.0,500.51000000000005,,,,,,
2015-01-15,523.45,523.95,511.1,514.05,6670000.0,502.93,,,,,,
2015-01-16,516.6,521.5,512.6,514.8,6920000.0,506.9,,,,,,
2015-01-19,519.45,531.8,516.85,528.95,6110000.0,512.3799999999999,,,,,,
2015-01-20,532.55,554.7,531.1,551.4,6930000.0,521.76,,,,,,
2015-01-21,553.0,556.8,545.55,547.25,4460000.0,531.29,,69.36897458369853,,,RSI_NORMAL,
2015-01-22,549.7,567.15,547.8,564.75,5550000.0,541.43,,70.95970087245537,,,RSI_HIGH,
2015-01-23,571.0,577.4,560.3,565.15,4980000.0,551.5,,70.2553191489362,,,RSI_HIGH,
2015-01-27,570.9,597.8,567.0,592.1,5380000.0,564.13,,86.93926161175071,,,RSI_HIGH,
2015-01-28,590.0,599.8,583.45,590.6,6370000.0,571.97,,86.18654073199531,,,RSI_HIGH,
2015-01-29,588.95,602.0,582.1,599.5,5420000.0,582.4200000000001,530.1850000000001,86.769694685262,,BULLISH,RSI_HIGH,
2015-01-30,602.75,604.05,583.7,588.1,4500000.0,587.09,534.4375,83.98394746442908,0.021041271071194016,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-02,586.0,621.0,584.4,617.3,6310000.0,597.52,539.5875,86.25117444409649,0.02282722554255448,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-03,623.0,625.6,584.5,586.6,9290000.0,596.4200000000001,543.04,71.90501600853793,0.02639000436683301,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-04,591.0,592.0,553.25,558.6,10770000.0,590.02,546.0174999999999,64.0142517814727,0.027514794470637687,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-05,562.4,578.5,558.6,565.9,6870000.0,583.3,549.3799999999999,62.74895500368824,0.027508817998163255,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-06,568.0,571.5,545.75,563.15,7710000.0,578.31,552.44,61.772583394205036,0.02763018924834751,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-09,555.0,569.6,550.0,553.6,4330000.0,565.57,555.3725000000001,56.13947696139477,0.02775333956601023,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-10,546.9,569.8,540.5,554.1,9810000.0,559.0699999999999,558.0,50.755033557047,0.02771916290009149,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-11,559.35,572.65,555.5,569.25,6200000.0,561.2,561.2375,55.79557428872498,0.028152413829860737,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-12,573.0,581.5,564.0,578.75,5850000.0,563.7700000000001,565.1949999999999,53.85038503850386,0.02797394584666543,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-13,582.15,588.75,576.5,581.1,4630000.0,567.36,568.5474999999999,54.340136054421784,0.02753257762974008,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-16,583.0,584.0,566.1,570.3,4280000.0,570.7,571.3225,43.49642004773266,0.02808536234763745,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
