Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2020-08-24,117.3,117.3,117.3,117.3,56260.0,,,,,,,
2020-08-25,123.15,123.15,123.15,123.15,45330.0,,,,,,,
2020-08-26,129.3,129.3,117.0,124.0,3240000.0,,,,,,,
2020-08-27,123.0,123.0,117.8,117.8,771810.0,,,,,,,
2020-08-28,111.95,117.0,111.95,111.95,820100.0,118.84,,,,,,
2020-08-31,107.2,107.3,106.4,106.4,519750.0,116.66,,,,,,
2020-09-01,101.1,110.5,101.1,105.7,803350.0,113.17,,,,,,
2020-09-02,101.1,110.0,101.1,106.45,181680.0,109.66000000000001,,,,,,
2020-09-03,107.0,111.75,103.1,111.75,849550.0,108.45,,,,,,
2020-09-04,107.0,120.9,105.3,115.25,1510000.0,109.11000000000001,,,,,,
2020-09-07,115.65,118.7,112.65,113.35,740170.0,110.5,,,,,,
2020-09-08,114.6,116.25,107.45,110.0,845610.0,111.35999999999999,,,,,,
2020-09-09,106.0,114.95,105.6,111.45,798340.0,112.35999999999999,,,,,,
2020-09-10,113.25,115.95,111.0,111.7,731280.0,112.35,,,,,,
2020-09-11,120.45,133.95,120.3,131.55,11030000.0,115.60999999999999,,61.61369193154035,,,RSI_NORMAL,
2020-09-14,127.0,129.35,120.15,120.9,3500000.0,117.12,,48.29931972789115,,,RSI_NORMAL,
2020-09-15,122.0,125.4,117.3,118.75,1260000.0,118.87,,46.10822831727205,,,RSI_NORMAL,
2020-09-16,119.9,122.0,116.9,120.7,749710.0,120.72,,52.29430379746836,,,RSI_NORMAL,
2020-09-17,120.0,121.35,116.1,117.7,617660.0,121.92,,54.76387738193869,,,RSI_NORMAL,
2020-09-18,118.6,120.9,115.25,116.85,1110000.0,118.97999999999999,115.63499999999999,59.38903863432164,,BULLISH,RSI_NORMAL,
2020-09-21,117.95,119.3,107.85,110.9,1760000.0,116.98000000000002,115.31499999999998,54.26929392446634,0.05466505139880475,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-22,110.95,112.4,107.0,109.05,574750.0,115.04,114.61000000000001,52.096774193548384,0.053386997389649804,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-23,110.9,115.9,108.55,110.95,1230000.0,113.09,113.95750000000001,49.31740614334471,0.053559729803239496,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-24,110.0,112.95,108.0,108.75,389950.0,111.3,113.505,44.3280977312391,0.052620113469435875,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-25,110.1,112.0,109.25,109.9,473900.0,109.91,113.4025,46.94960212201593,0.05150560887851377,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-28,111.55,119.5,111.35,116.55,5290000.0,111.04,113.91000000000001,55.472013366750204,0.05178038541510583,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-29,117.0,117.5,111.75,113.45,1300000.0,111.92,114.29749999999999,51.626016260162594,0.05222325992468569,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-09-30,113.0,117.9,112.75,115.35,1290000.0,112.8,114.74249999999999,52.88994457640538,0.05229044514410063,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-01,116.7,119.1,114.35,115.9,1660000.0,114.22999999999999,114.95,32.155074116305585,0.05123057358197873,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-05,116.05,117.65,113.6,114.0,319240.0,115.05,114.8875,40.17094017094016,0.05095259484528085,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-06,114.15,117.3,114.1,115.55,440120.0,114.85,114.99750000000002,45.36231884057971,0.05086515255884902,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-07,115.75,115.75,111.95,114.3,407970.0,115.01999999999998,115.2125,40.53254437869821,0.05042170137415716,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-08,115.45,115.9,112.1,112.65,550750.0,114.47999999999999,115.2725,42.21879815100155,0.050507889706289937,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-09,113.15,113.6,109.55,110.7,545290.0,113.44000000000001,115.2225,40.834575260804776,0.050685245962607664,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-12,111.25,112.8,107.6,108.55,415410.0,112.35,114.07249999999999,46.05042016806721,0.028964407913818217,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-13,109.6,113.4,108.8,112.65,547100.0,111.77000000000001,113.66000000000001,55.625000000000014,0.025425180537835646,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-14,113.6,113.6,109.5,109.95,305690.0,110.9,113.22,48.47560975609756,0.02564822827526108,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-15,110.0,114.5,106.3,107.15,479090.0,109.8,112.54249999999999,47.60479041916168,0.025643353924626144,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-16,107.5,109.15,106.6,108.1,170240.0,109.28,112.0625,47.289156626506,0.02542014145617301,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-19,108.7,109.8,107.0,108.6,216810.0,109.29,111.65,35.30499075785582,0.025477621157249823,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-20,108.8,108.9,106.55,106.95,156580.0,108.15,111.45250000000001,37.3046875,0.023108980511113934,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-21,106.75,108.1,105.8,106.2,157750.0,107.4,111.30999999999999,31.28834355828222,0.022875979042659922,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2020-10-22,106.55,107.0,104.4,105.65,265310.0,107.1,111.045,29.03885480572596,0.022468537200110484,BEARISH,RSI_LOW,LOW_VOLATILITY
2020-10-23,106.45,106.5,104.8,105.3,244630.0,106.54,110.87250000000002,31.00436681222706,0.02208711212321453,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-10-26,105.05,106.6,104.0,105.2,240890.0,105.85999999999999,110.6375,25.87412587412588,0.021908350993852764,BEARISH,RSI_LOW,LOW_VOLATILITY
2020-10-27,106.4,107.4,104.65,106.05,294750.0,105.67999999999999,110.1125,30.40380047505937,0.01651248592569671,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-10-28,106.25,106.65,104.0,104.55,152270.0,105.35,109.66749999999999,30.62200956937795,0.015860434915208582,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-10-29,104.1,105.1,102.35,103.65,173700.0,104.95,109.08250000000001,32.2418136020151,0.01511412860612049,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-10-30,105.0,110.9,104.1,106.55,383820.0,105.2,108.61500000000001,45.145631067961155,0.01672692182732125,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-02,106.5,110.0,106.25,107.15,171590.0,105.59,108.2725,33.91812865497073,0.01659703616595901,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-03,108.05,108.05,107.15,107.8,123400.0,105.94000000000001,107.88499999999999,42.85714285714281,0.01628405346190769,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-04,107.8,114.25,107.5,113.2,755690.0,107.67,107.83000000000001,67.1388101983003,0.020068154059512778,BULLISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-05,115.05,116.8,113.0,114.55,1090000.0,109.85,107.925,67.86703601108037,0.019955877741894706,BULLISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-06,114.2,115.55,112.4,114.5,239900.0,111.44000000000001,108.11500000000001,66.76136363636368,0.01949125623321193,BULLISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-09,115.7,122.7,115.55,120.0,1570000.0,114.00999999999999,108.6875,80.41958041958046,0.021360300154460665,BULLISH,RSI_HIGH,LOW_VOLATILITY
2020-11-10,119.25,121.0,114.5,115.25,442920.0,115.5,108.81750000000002,67.77996070726917,0.022148662842515036,BULLISH,RSI_NORMAL,LOW_VOLATILITY
2020-11-11,115.35,123.0,115.1,121.2,1570000.0,117.1,109.38,75.20259319286873,0.0239718656379352,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-12,120.0,120.0,97.15,118.15,568370.0,117.82000000000001,109.92999999999999,69.15052160953803,0.023951710265354868,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2020-11-13,117.9,124.8,116.9,122.2,987880.0,119.35999999999999,110.63499999999999,72.66666666666669,0.024816697286912145,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-17,122.25,124.6,120.8,121.7,650720.0,119.7,111.29,71.06325706594887,0.024926508190922625,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-18,121.5,122.4,119.55,119.95,272340.0,120.64000000000001,111.94000000000001,70.58823529411767,0.024890728796761838,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-19,118.1,125.0,118.1,121.05,828510.0,120.60999999999999,112.6825,73.13829787234043,0.024706348154875827,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-20,121.55,124.95,120.6,123.9,526950.0,121.76000000000002,113.59499999999998,73.10252996005327,0.02480483003433047,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2020-11-23,124.4,129.2,122.1,126.3,740620.0,122.58,114.64500000000001,74.33290978398983,0.024765034364105935,BULLISH,RSI_HIGH,HIGH_VOLATILITY
