Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,315.1,317.95,313.4,316.65,18400000.0,,,,,,,
2015-01-02,317.5,320.95,317.1,317.75,28160000.0,,,,,,,
2015-01-05,318.0,318.75,314.1,315.0,21820000.0,,,,,,,
2015-01-06,312.95,312.95,300.1,301.3,36670000.0,,,,,,,
2015-01-07,301.95,304.55,297.35,302.25,35610000.0,310.59000000000003,,,,,,
2015-01-08,306.5,308.4,303.7,306.65,25150000.0,308.59000000000003,,,,,,
2015-01-09,306.75,309.25,301.05,304.75,23700000.0,305.98999999999995,,,,,,
2015-01-12,305.25,309.7,302.3,309.0,24260000.0,304.78999999999996,,,,,,
2015-01-13,309.75,312.25,305.55,306.6,26160000.0,305.85,,,,,,
2015-01-14,306.9,308.5,303.3,306.35,21570000.0,306.66999999999996,,,,,,
2015-01-15,321.0,324.75,315.0,320.95,65330000.0,309.53000000000003,,,,,,
2015-01-16,318.6,320.95,314.45,316.9,30540000.0,311.96000000000004,,,,,,
2015-01-19,318.0,319.2,313.75,314.7,23020000.0,313.1,,,,,,
2015-01-20,316.0,321.3,315.6,319.6,33960000.0,315.7,,,,,,
2015-01-21,320.3,328.85,320.2,327.25,51370000.0,319.88,,58.14132104454688,,,RSI_NORMAL,
2015-01-22,327.1,328.45,322.8,325.95,24770000.0,320.88,,56.27871362940276,,,RSI_NORMAL,
2015-01-23,328.45,332.8,324.65,327.9,41060000.0,323.08,,60.0,,,RSI_NORMAL,
2015-01-27,330.2,332.6,322.5,330.7,50620000.0,326.28000000000003,,77.42537313432838,,,RSI_HIGH,
2015-01-28,331.1,336.3,328.3,333.6,51230000.0,329.08,,78.21782178217826,,,RSI_HIGH,
2015-01-29,332.2,333.5,325.2,327.5,29740000.0,329.13,316.5675,68.20960698689959,,BULLISH,RSI_NORMAL,
2015-01-30,330.35,332.8,309.25,311.5,56310000.0,326.23999999999995,316.31000000000006,54.73020322354591,0.021402996409578868,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-02,310.7,314.4,307.5,310.15,36360000.0,322.69,315.93,50.84002921840757,0.021395970898351234,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-03,314.1,314.1,301.0,302.4,52620000.0,317.03,315.3,47.15447154471542,0.02200686999728843,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-04,303.5,304.5,294.1,295.3,42780000.0,309.37,315.0,43.14941103533788,0.020408680204303826,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-05,295.2,299.85,291.0,292.35,39750000.0,302.34000000000003,314.505,29.27536231884062,0.020485906754233577,BEARISH,RSI_LOW,HIGH_VOLATILITY
2015-02-06,292.85,297.0,287.5,292.4,42000000.0,298.52,313.79249999999996,31.15384615384616,0.020143441285643007,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-09,291.0,294.25,279.5,281.0,35710000.0,292.68999999999994,312.60499999999996,27.29110512129381,0.021757138573050096,BEARISH,RSI_LOW,HIGH_VOLATILITY
2015-02-10,275.6,292.5,275.6,288.95,53380000.0,290.0,311.60249999999996,30.1618122977346,0.02259416575782255,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-11,291.6,295.15,285.3,287.75,35550000.0,288.48999999999995,310.65999999999997,22.10451977401128,0.022569363315254876,BEARISH,RSI_LOW,HIGH_VOLATILITY
2015-02-12,290.0,290.45,279.65,286.3,43820000.0,287.28000000000003,309.65749999999997,22.057787174066235,0.02256834433055516,BEARISH,RSI_LOW,HIGH_VOLATILITY
2015-02-13,288.05,309.85,286.55,308.9,203760000.0,290.58,309.055,39.628820960698675,0.026935124741720273,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-16,311.2,314.2,306.0,307.8,56360000.0,295.94,308.6,37.26362625139043,0.026815495805118356,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-18,308.0,309.35,302.85,307.1,35090000.0,299.57000000000005,308.21999999999997,34.89167616875709,0.026782441026096553,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-19,307.3,308.5,297.55,303.6,48210000.0,302.74,307.42,35.957696827262026,0.026588471976277867,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-20,302.15,307.9,298.15,302.9,51230000.0,306.06000000000006,306.2025,43.83954154727791,0.02586673047711553,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-23,302.0,305.4,294.6,296.85,47300000.0,303.65,304.74750000000006,41.07382550335571,0.026126750753741868,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-24,296.35,299.35,292.2,296.5,49420000.0,301.39,303.1775,45.603576751117735,0.02602662086870381,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-25,299.0,300.95,295.1,295.8,41610000.0,299.13,301.4325,50.411861614497525,0.025848210698760695,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-26,296.35,296.95,288.25,289.15,46460000.0,296.24,299.21,47.51552795031052,0.02590066773155735,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-27,292.7,302.45,292.25,301.4,41920000.0,295.93999999999994,297.905,55.87467362924283,0.027955724203919907,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-28,304.5,307.5,296.25,303.8,68960000.0,297.33000000000004,297.52,66.8639053254438,0.025948945419562695,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-02,307.25,307.25,298.75,304.4,42790000.0,298.90999999999997,297.23249999999996,62.82157676348548,0.025943845851378846,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-03,305.05,307.35,301.0,304.65,46260000.0,300.68,297.345,64.24957841483979,0.02530209390206048,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-04,316.15,316.8,293.8,295.5,103410000.0,301.95,297.355,56.86567164179104,0.02567113462591624,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-05,295.35,297.8,291.15,295.85,39620000.0,300.84,297.53,35.41899441340787,0.02555583420066112,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-09,292.5,295.55,290.0,291.75,36900000.0,298.42999999999995,297.4975,33.19371727748691,0.02576850165789171,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-10,291.75,294.7,285.8,288.75,37450000.0,295.3,297.885,31.668331668331675,0.02422428441682868,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-11,290.25,292.2,285.4,287.3,34540000.0,291.83000000000004,297.8025,33.02083333333334,0.02342685662938556,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-12,289.7,291.0,288.15,288.7,21980000.0,290.46999999999997,297.85,35.42094455852158,0.023430264813557432,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-13,292.4,292.5,280.5,281.8,36720000.0,287.66,297.625,34.81331987891019,0.0240332686145711,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-16,283.95,285.45,281.5,283.5,25840000.0,286.01000000000005,296.355,37.22986247544204,0.015281799287963818,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2015-03-17,285.15,285.7,280.7,284.3,26610000.0,285.12,295.18,38.72549019607843,0.015361645072443674,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2015-03-18,285.2,289.55,283.25,288.1,30320000.0,285.28000000000003,294.23,48.90965732087233,0.015836925197021047,BEARISH,RSI_NORMAL,LOW_VOLATILITY
2015-03-19,294.7,294.7,281.0,281.9,31610000.0,283.92,293.145,26.84085510688837,0.01627286298460251,BEARISH,RSI_LOW,LOW_VOLATILITY
2015-03-20,282.0,283.4,277.8,279.0,28570000.0,283.36,291.95,20.892018779342692,0.01633781811637477,BEARISH,RSI_LOW,LOW_VOLATILITY
2015-03-23,280.1,280.4,273.9,275.05,32890000.0,281.67,290.86,18.063112078346066,0.016087918976826526,BEARISH,RSI_LOW,LOW_VOLATILITY
