Date,Open,High,Low,Close,Volume,MA5,MA20,RSI,Volatility,Trend,RSI_Condition,Volatility_Condition
2015-01-01,995.87,1004.6,994.67,1001.97,674300.0,,,,,,,
2015-01-02,1001.0,1026.0,1001.0,1023.1,1940000.0,,,,,,,
2015-01-05,1030.23,1047.33,1030.23,1037.33,2180000.0,,,,,,,
2015-01-06,1027.33,1029.83,997.37,1002.73,3050000.0,,,,,,,
2015-01-07,999.17,1006.67,990.37,1000.33,2060000.0,1013.092,,,,,,
2015-01-08,1013.0,1015.67,1002.77,1006.7,1460000.0,1014.0379999999999,,,,,,
2015-01-09,1014.67,1016.0,992.0,1000.17,1740000.0,1009.452,,,,,,
2015-01-12,1002.6,1024.67,996.73,1022.8,1540000.0,1006.5459999999999,,,,,,
2015-01-13,1029.97,1031.43,1010.8,1013.0,1320000.0,1008.6,,,,,,
2015-01-14,1015.0,1022.73,1000.0,1012.0,1480000.0,1010.934,,,,,,
2015-01-15,1030.0,1057.47,1023.67,1049.13,3420000.0,1019.4200000000001,,,,,,
2015-01-16,1055.0,1074.67,1040.0,1061.17,4200000.0,1031.6200000000001,,,,,,
2015-01-19,1068.67,1082.0,1067.93,1076.57,2090000.0,1042.3740000000003,,,,,,
2015-01-20,1081.27,1089.33,1067.33,1086.37,2090000.0,1057.0480000000002,,,,,,
2015-01-21,1089.2,1112.13,1087.17,1103.03,3710000.0,1075.254,,74.09403013541866,,,RSI_HIGH,
2015-01-22,1104.0,1112.67,1102.23,1108.87,1810000.0,1087.2019999999998,,72.05678136090108,,,RSI_HIGH,
2015-01-23,1116.67,1143.97,1116.67,1140.87,4370000.0,1103.142,,74.39679547596609,,,RSI_HIGH,
2015-01-27,1146.67,1166.67,1145.33,1161.33,3390000.0,1120.0939999999998,,90.03837221044127,,,RSI_HIGH,
2015-01-28,1156.8,1160.33,1123.33,1132.23,3460000.0,1129.266,,79.342409681438,,,RSI_HIGH,
2015-01-29,1128.23,1155.8,1125.5,1149.27,3460000.0,1138.514,1059.4485,80.27863908592788,,BULLISH,RSI_HIGH,
2015-01-30,1152.4,1160.53,1122.23,1133.7,2280000.0,1143.48,1066.0349999999999,77.31009939869928,0.017571340222322335,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-02,1130.67,1159.9,1130.67,1156.73,2130000.0,1146.652,1072.7165,77.3471638012007,0.017537954150307445,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-03,1161.33,1166.6,1138.23,1148.33,2930000.0,1144.0520000000001,1078.2665,77.79192508317247,0.01769294785681785,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-04,1153.03,1154.8,1121.6,1125.6,1850000.0,1142.726,1084.4099999999999,71.41779788838612,0.016344298774598226,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-02-05,1127.3,1137.33,1116.07,1121.6,2020000.0,1137.192,1090.4735,65.6138234153488,0.016377393151490397,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-06,1121.33,1129.33,1108.67,1122.37,2210000.0,1134.926,1096.257,63.858695652173886,0.016417426447495317,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-09,1108.87,1112.67,1033.33,1048.3,5340000.0,1113.2399999999998,1098.6634999999999,44.942212044226565,0.022851213866373166,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-10,1030.07,1074.0,1021.43,1047.8,10470000.0,1093.1339999999998,1099.9134999999999,42.86190176555503,0.02236462239962894,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-11,1058.0,1082.47,1055.8,1075.13,4680000.0,1083.04,1103.02,45.03275886625839,0.02285521510773768,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-12,1078.67,1106.0,1070.13,1100.03,3160000.0,1078.7259999999999,1107.4215,48.52617539179728,0.02325484481271537,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-13,1106.67,1116.0,1100.0,1108.1,2360000.0,1075.8719999999998,1110.3700000000001,44.06276044497591,0.022005097018377263,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-16,1110.0,1118.67,1093.4,1098.97,1680000.0,1086.0059999999999,1112.26,38.217956469165664,0.022045686343432326,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-18,1103.2,1116.6,1102.67,1108.9,2190000.0,1098.226,1113.8764999999999,45.24789179940524,0.021915551652029467,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-19,1112.53,1140.0,1108.27,1132.37,2810000.0,1109.674,1116.1765,46.6454942437475,0.02229235024214541,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-20,1133.33,1143.2,1114.33,1118.4,5370000.0,1113.3480000000002,1116.945,46.94366759888134,0.02230053484369734,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-23,1124.3,1141.27,1119.57,1124.67,3560000.0,1116.662,1117.7350000000001,43.13607947246724,0.022303852398768764,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-24,1127.63,1149.67,1126.7,1147.4,3190000.0,1126.348,1118.0615,49.81240166216165,0.02181272036343208,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-25,1150.0,1156.53,1124.0,1131.93,2760000.0,1130.9540000000002,1116.5915,51.315406674701826,0.021622763589345492,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-26,1132.67,1133.83,1113.33,1118.7,2870000.0,1128.22,1115.915,49.41962856227988,0.021040481797788058,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-27,1135.2,1176.67,1133.33,1172.63,6400000.0,1139.066,1117.083,58.293729372937335,0.02348512822324959,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-02-28,1186.67,1199.93,1144.0,1178.73,7090000.0,1149.8780000000002,1119.3345000000002,77.74752159298819,0.023235335798076698,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-03-02,1188.0,1233.33,1188.0,1230.73,7280000.0,1166.544,1123.0345,81.92161379262213,0.02477026713975643,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-03-03,1233.33,1239.33,1218.73,1234.43,3570000.0,1187.044,1127.3395,80.29669075694187,0.02464376135935491,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-03-04,1246.67,1262.53,1211.33,1225.27,4960000.0,1208.3580000000002,1132.323,75.33581485677297,0.024168018914908565,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-03-05,1228.17,1230.97,1196.67,1217.37,2830000.0,1217.306,1137.1115,72.12032875824934,0.024227560000481745,BULLISH,RSI_HIGH,HIGH_VOLATILITY
2015-03-09,1211.47,1214.4,1170.0,1174.87,2370000.0,1216.534,1139.7365,63.53616778427733,0.025772059741574836,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-10,1179.33,1193.07,1149.37,1168.3,2670000.0,1204.048,1145.7365,60.72202166064981,0.020259510049968985,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-11,1176.57,1177.0,1154.8,1159.8,2820000.0,1189.1219999999998,1151.3365000000001,55.23413349616458,0.020423681033937154,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-12,1166.67,1176.67,1160.1,1164.93,2490000.0,1177.054,1155.8265000000001,59.18875153047117,0.01982847667459337,BULLISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-13,1177.53,1179.57,1122.13,1128.1,3480000.0,1159.1999999999998,1157.23,50.60440528634358,0.02082997309024644,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-16,1132.0,1139.93,1114.2,1119.87,1990000.0,1148.1999999999998,1157.8184999999999,44.887650882079825,0.020869817691261557,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-17,1130.67,1148.67,1122.13,1143.77,2180000.0,1143.294,1160.0584999999999,52.13195044655717,0.02124528705448064,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-18,1150.03,1151.67,1128.47,1132.7,1930000.0,1137.874,1161.2485000000001,52.540650406504064,0.021340851967558,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-19,1147.37,1159.3,1113.33,1121.6,3150000.0,1129.2079999999999,1160.71,39.034767286948274,0.020941524079399147,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-20,1122.13,1131.63,1102.03,1113.57,2530000.0,1126.3020000000001,1160.4685,36.11371579575486,0.02081614936948003,BEARISH,RSI_NORMAL,HIGH_VOLATILITY
2015-03-23,1121.53,1126.67,1108.67,1115.23,1680000.0,1125.374,1159.9964999999997,18.661818971131012,0.020777987756585698,BEARISH,RSI_LOW,HIGH_VOLATILITY
