Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
PGRDc1_NS,Value Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,2.1083884252504963e-05,BUY
PGRDc1_NS,Value Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,2.4321182359352377e-05,BUY
PGRDc1_NS,Value Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,1.7542803693015285e-05,HOLD
PGRDc1_NS,Value Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,1.53684227943884e-05,SELL
PGRDc1_NS,Value Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,1.544555378921236e-05,HOLD
PGRDc1_NS,Value Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,1.5704085497991032e-05,HOLD
PGRDc1_NS,Value Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,1.317846666729409e-05,HOLD
PGRDc1_NS,Value Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,1.1087064158521887e-05,SELL
PGRDc1_NS,Value Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,1.644909832339618e-05,BUY
PGRDc1_NS,Value Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,1.8371033651102705e-05,HOLD
PGRDc1_NS,Value Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,6.131626927973515e-05,BUY
PGRDc1_NS,Value Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,7.067343815781428e-05,BUY
PGRDc1_NS,Value Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,1.4662915566311737e-05,HOLD
PGRDc1_NS,Value Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,1.3942424209973772e-05,HOLD
PGRDc1_NS,Value Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,3.191870510921286e-05,BUY
PGRDc1_NS,Value Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,3.512918110297796e-05,BUY
PGRDc1_NS,Value Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,2.9422159803967206e-05,HOLD
PGRDc1_NS,Value Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,2.7611656526058704e-05,SELL
PGRDc1_NS,Value Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,1.3177336055219713e-05,HOLD
PGRDc1_NS,Value Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,1.1225832246864455e-05,SELL
PGRDc1_NS,Value Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
PGRDc1_NS,Value Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
PGRDc1_NS,Value Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
