Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
TREN,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0007914971213695835,BUY
TREN,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.0008259278607335822,BUY
TREN,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0006810762830106538,BUY
TREN,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.0007006105091560245,BUY
TREN,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.0006475989869900342,HOLD
TREN,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.0006504471525686188,HOLD
TREN,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0007744471780737722,BUY
TREN,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,0.000814227307913078,BUY
TREN,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.0006334612910161126,HOLD
TREN,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.0006340770583123244,HOLD
TREN,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.0004978511395800328,HOLD
TREN,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,0.0004885268604183573,SELL
TREN,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0008292900664270154,BUY
TREN,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.0008709878817815138,BUY
TREN,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0005514359031583389,HOLD
TREN,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.0005521941785602276,HOLD
TREN,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
TREN,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
TREN,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
