Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
APSEc1_NS,Value Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0002571777817517045,HOLD
APSEc1_NS,Value Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.00024881121175282197,SELL
APSEc1_NS,Value Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.00011922261736652203,BUY
APSEc1_NS,Value Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00012477404043909442,HOLD
APSEc1_NS,Value Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0002142525087904951,BUY
APSEc1_NS,Value Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.00022648960941905344,BUY
APSEc1_NS,Value Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.00012214038230118013,BUY
APSEc1_NS,Value Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.00012793900730061046,HOLD
APSEc1_NS,Value Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.00015951683481745058,HOLD
APSEc1_NS,Value Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,0.00015336295868889724,SELL
APSEc1_NS,Value Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.00012689327464090425,HOLD
APSEc1_NS,Value Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.00012245300576884706,SELL
APSEc1_NS,Value Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.0003716718093971858,BUY
APSEc1_NS,Value Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,0.00040592657517022056,BUY
APSEc1_NS,Value Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0001235270411573793,HOLD
APSEc1_NS,Value Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00011756563879051329,SELL
APSEc1_NS,Value Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.00027169453252561096,BUY
APSEc1_NS,Value Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.0002857095672215613,BUY
APSEc1_NS,Value Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0002571777817517045,HOLD
APSEc1_NS,Value Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.00024993322926860153,SELL
APSEc1_NS,Value Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.00011642777309825095,HOLD
APSEc1_NS,Value Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.00011257775827574627,SELL
APSEc1_NS,Value Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
APSEc1_NS,Value Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
APSEc1_NS,Value Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
