Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Value,Best_Action
LART,Policy Iteration,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.00024402330836710478,BUY
LART,Policy Iteration,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00026859189961280666,BUY
LART,Policy Iteration,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.00021893502878962332,BUY
LART,Policy Iteration,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.0002348605512750075,HOLD
LART,Policy Iteration,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.00019353047562837672,HOLD
LART,Policy Iteration,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.00018841661008826241,HOLD
LART,Policy Iteration,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.00017525094890533195,HOLD
LART,Policy Iteration,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,0.00016372051095471326,HOLD
LART,Policy Iteration,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.0002034474806555865,BUY
LART,Policy Iteration,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.0002171018088550467,HOLD
LART,Policy Iteration,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.00023218594075414837,BUY
LART,Policy Iteration,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,0.00024599730806570123,HOLD
LART,Policy Iteration,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.00019583624981964437,HOLD
LART,Policy Iteration,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.00020612901120124375,HOLD
LART,Policy Iteration,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0002545880788857714,BUY
LART,Policy Iteration,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.00027573302657776984,BUY
LART,Policy Iteration,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0002556772695359065,BUY
LART,Policy Iteration,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.00030617872526023245,BUY
LART,Policy Iteration,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,HOLD
LART,Policy Iteration,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,HOLD
LART,Policy Iteration,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,HOLD
