Company,Algorithm,State_ID,Trend,RSI,Volatility,Position,Q_HOLD,Q_BUY,Q_SELL,Best_Action
GRAS,SARSA,0,BULLISH,RSI_LOW,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,1,BULLISH,RSI_LOW,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,2,BULLISH,RSI_LOW,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,3,BULLISH,RSI_LOW,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,4,BULLISH,RSI_NORMAL,LOW_VOLATILITY,0,0.0025369892967923675,0.0031674625318175204,0.001632407404527586,BUY
GRAS,SARSA,5,BULLISH,RSI_NORMAL,LOW_VOLATILITY,1,0.005031118500417705,0.0054433068806098465,0.004356484728246792,BUY
GRAS,SARSA,6,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0024299561441334604,0.004377198910524044,0.001425002700417004,BUY
GRAS,SARSA,7,BULLISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.005093339294708821,0.005842173320072479,0.006536605681459844,SELL
GRAS,SARSA,8,BULLISH,RSI_HIGH,LOW_VOLATILITY,0,0.0022207446523212996,0.003608454501482525,0.0013360380819168835,BUY
GRAS,SARSA,9,BULLISH,RSI_HIGH,LOW_VOLATILITY,1,0.004068894253500698,0.004694697433851113,0.005072064002301675,SELL
GRAS,SARSA,10,BULLISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0027392719257512592,0.0033319497365624706,0.0021162536639732555,BUY
GRAS,SARSA,11,BULLISH,RSI_HIGH,HIGH_VOLATILITY,1,-1.3949384138069957e-06,0.0046737573668210715,0.002422532776163299,BUY
GRAS,SARSA,12,BEARISH,RSI_LOW,LOW_VOLATILITY,0,0.003312224627193742,0.004988497914209646,0.0016543806508457727,BUY
GRAS,SARSA,13,BEARISH,RSI_LOW,LOW_VOLATILITY,1,0.0042586995391567005,0.007133706201625887,0.00797849008052466,SELL
GRAS,SARSA,14,BEARISH,RSI_LOW,HIGH_VOLATILITY,0,0.0018987328193406817,0.002103819384865879,0.0008359815944585563,BUY
GRAS,SARSA,15,BEARISH,RSI_LOW,HIGH_VOLATILITY,1,-0.0012031872288627435,0.00019481054768918606,0.0006892727033330268,SELL
GRAS,SARSA,16,BEARISH,RSI_NORMAL,LOW_VOLATILITY,0,0.003264813308626553,0.004410893326775497,0.0019640474023205827,BUY
GRAS,SARSA,17,BEARISH,RSI_NORMAL,LOW_VOLATILITY,1,0.004801429977449298,0.004741482662467562,0.005018776855639584,SELL
GRAS,SARSA,18,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,0,0.0020095889496120553,0.002701971193232376,0.001420394123413365,BUY
GRAS,SARSA,19,BEARISH,RSI_NORMAL,HIGH_VOLATILITY,1,0.002784146603071913,-3.815450995139306e-05,0.001923746429152208,HOLD
GRAS,SARSA,20,BEARISH,RSI_HIGH,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,21,BEARISH,RSI_HIGH,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,22,BEARISH,RSI_HIGH,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,23,BEARISH,RSI_HIGH,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,24,NEUTRAL,RSI_LOW,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,25,NEUTRAL,RSI_LOW,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,26,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,27,NEUTRAL,RSI_LOW,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,28,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,29,NEUTRAL,RSI_NORMAL,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,30,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,31,NEUTRAL,RSI_NORMAL,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,32,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,33,NEUTRAL,RSI_HIGH,LOW_VOLATILITY,1,0.0,0.0,0.0,HOLD
GRAS,SARSA,34,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,0,0.0,0.0,0.0,HOLD
GRAS,SARSA,35,NEUTRAL,RSI_HIGH,HIGH_VOLATILITY,1,0.0,0.0,0.0,HOLD
